,DEPT,Pred_DTC
0,682.3,114.46929999999998
1,682.4,114.76039999999998
2,682.5,115.4136
3,682.6,115.7023
4,682.7,115.7023
5,682.8,114.8028
6,682.9,114.8028
7,683.0,114.8028
8,683.1,114.8028
9,683.2,114.8606
10,683.3,113.01759999999999
11,683.4,112.2181
12,683.5,113.24069999999999
13,683.6,119.10149999999999
14,683.7,112.44069999999999
15,683.8,121.80420000000001
16,683.9,123.93789999999998
17,684.0,124.86809999999998
18,684.1,124.10439999999998
19,684.2,116.9981
20,684.3,118.34049999999999
21,684.4,115.04869999999998
22,684.5,115.0803
23,684.6,113.84079999999999
24,684.7,113.96289999999999
25,684.8,117.1713
26,684.9,112.52989999999997
27,685.0,113.22659999999999
28,685.1,113.83549999999998
29,685.2,117.77069999999999
30,685.3,122.2547
31,685.4,119.05479999999997
32,685.5,119.9865
33,685.6,123.08720000000001
34,685.7,123.10260000000001
35,685.8,122.78659999999999
36,685.9,120.7243
37,686.0,115.8991
38,686.1,113.66280000000002
39,686.2,113.9942
40,686.3,112.62340000000002
41,686.4,112.66170000000002
42,686.5,112.7998
43,686.6,113.6999
44,686.7,113.57650000000001
45,686.8,113.5382
46,686.9,113.4923
47,687.0,112.67390000000003
48,687.1,112.48650000000002
49,687.2,112.6969
50,687.3,113.22610000000002
51,687.4,113.29860000000001
52,687.5,113.1883
53,687.6,113.47289999999998
54,687.7,113.3466
55,687.8,113.37830000000001
56,687.9,112.7778
57,688.0,112.64760000000001
58,688.1,112.90740000000001
59,688.2,112.66460000000002
60,688.3,112.57210000000002
61,688.4,113.12280000000001
62,688.5,113.92189999999998
63,688.6,113.92189999999998
64,688.7,113.22909999999999
65,688.8,112.8738
66,688.9,113.6191
67,689.0,113.36710000000001
68,689.1,113.7218
69,689.2,113.65390000000002
70,689.3,113.8836
71,689.4,114.09729999999999
72,689.5,114.2087
73,689.6,114.2087
74,689.7,114.2087
75,689.8,115.18699999999998
76,689.9,115.18699999999998
77,690.0,115.16429999999998
78,690.1,114.00099999999998
79,690.2,113.33309999999999
80,690.3,113.12270000000001
81,690.4,112.9494
82,690.5,112.8529
83,690.6,112.8569
84,690.7,113.33250000000001
85,690.8,112.55640000000001
86,690.9,112.67090000000003
87,691.0,112.64380000000003
88,691.1,112.48650000000002
89,691.2,113.70260000000003
90,691.3,114.08909999999999
91,691.4,113.81960000000001
92,691.5,114.0454
93,691.6,113.46790000000001
94,691.7,113.53190000000002
95,691.8,112.49500000000003
96,691.9,112.49500000000003
97,692.0,112.28940000000003
98,692.1,112.36449999999999
99,692.2,112.0749
100,692.3,112.3555
101,692.4,112.0749
102,692.5,112.13410000000002
103,692.6,111.49780000000001
104,692.7,111.89700000000002
105,692.8,112.29070000000002
106,692.9,112.97250000000001
107,693.0,113.18410000000002
108,693.1,113.47
109,693.2,112.4872
110,693.3,113.1797
111,693.4,112.1941
112,693.5,111.7713
113,693.6,109.30199999999999
114,693.7,110.35440000000001
115,693.8,112.62049999999999
116,693.9,112.68199999999999
117,694.0,112.21470000000002
118,694.1,112.4899
119,694.2,112.69059999999999
120,694.3,112.5221
121,694.4,112.17670000000003
122,694.5,112.58930000000002
123,694.6,112.58930000000002
124,694.7,112.40190000000003
125,694.8,112.40190000000003
126,694.9,112.75310000000002
127,695.0,112.75310000000002
128,695.1,112.61470000000001
129,695.2,114.92429999999999
130,695.3,114.97720000000001
131,695.4,114.54160000000002
132,695.5,113.62810000000002
133,695.6,113.94070000000002
134,695.7,113.9356
135,695.8,113.14020000000001
136,695.9,112.7136
137,696.0,112.9413
138,696.1,113.03779999999999
139,696.2,113.61190000000002
140,696.3,113.68969999999999
141,696.4,113.56890000000001
142,696.5,113.31680000000001
143,696.6,113.42080000000001
144,696.7,113.3294
145,696.8,113.1863
146,696.9,113.2245
147,697.0,113.18970000000002
148,697.1,113.18970000000002
149,697.2,113.18970000000002
150,697.3,113.30630000000001
151,697.4,113.18970000000002
152,697.5,113.49770000000001
153,697.6,113.55960000000002
154,697.7,114.5241
155,697.8,114.89630000000002
156,697.9,113.87820000000002
157,698.0,113.32380000000003
158,698.1,114.02410000000002
159,698.2,113.56980000000001
160,698.3,113.61880000000001
161,698.4,113.4143
162,698.5,113.8789
163,698.6,114.3443
164,698.7,114.36979999999998
165,698.8,113.56210000000002
166,698.9,113.3353
167,699.0,112.0776
168,699.1,113.17240000000001
169,699.2,114.0607
170,699.3,114.0607
171,699.4,113.90270000000001
172,699.5,113.6606
173,699.6,113.7755
174,699.7,113.69570000000002
175,699.8,113.579
176,699.9,113.9878
177,700.0,114.1935
178,700.1,114.47909999999999
179,700.2,114.48440000000001
180,700.3,113.9442
181,700.4,114.0367
182,700.5,114.2547
183,700.6,113.86970000000001
184,700.7,113.7114
185,700.8,113.5198
186,700.9,113.6038
187,701.0,113.77950000000001
188,701.1,113.5789
189,701.2,113.86970000000001
190,701.3,113.86970000000001
191,701.4,114.20610000000002
192,701.5,114.19830000000002
193,701.6,114.3391
194,701.7,114.1231
195,701.8,114.1231
196,701.9,114.1336
197,702.0,114.1336
198,702.1,113.9724
199,702.2,114.10619999999999
200,702.3,114.36030000000001
201,702.4,114.3
202,702.5,114.2828
203,702.6,114.97529999999999
204,702.7,114.5617
205,702.8,114.97729999999999
206,702.9,114.97529999999999
207,703.0,114.22290000000001
208,703.1,114.73060000000001
209,703.2,114.7905
210,703.3,114.155
211,703.4,113.90809999999999
212,703.5,114.04270000000001
213,703.6,113.43230000000001
214,703.7,113.7539
215,703.8,113.30609999999999
216,703.9,113.8463
217,704.0,114.9182
218,704.1,115.15130000000002
219,704.2,115.3846
220,704.3,114.1193
221,704.4,115.2606
222,704.5,115.25429999999999
223,704.6,114.75549999999998
224,704.7,114.7556
225,704.8,114.57849999999999
226,704.9,114.51319999999998
227,705.0,114.5423
228,705.1,113.2322
229,705.2,112.9215
230,705.3,113.94589999999998
231,705.4,113.97749999999999
232,705.5,113.84020000000001
233,705.6,113.40440000000001
234,705.7,113.89659999999999
235,705.8,113.79759999999999
236,705.9,114.94919999999999
237,706.0,114.57849999999999
238,706.1,113.26799999999999
239,706.2,109.7471
240,706.3,112.828
241,706.4,113.41389999999998
242,706.5,113.86100000000002
243,706.6,113.53569999999999
244,706.7,113.53569999999999
245,706.8,114.0599
246,706.9,114.42750000000001
247,707.0,113.931
248,707.1,114.00730000000001
249,707.2,114.0901
250,707.3,113.9997
251,707.4,114.21489999999999
252,707.5,114.37129999999999
253,707.6,114.25529999999999
254,707.7,113.84259999999999
255,707.8,114.17519999999999
256,707.9,114.487
257,708.0,114.28509999999999
258,708.1,114.18609999999998
259,708.2,114.072
260,708.3,114.2173
261,708.4,113.8338
262,708.5,114.1366
263,708.6,114.17519999999999
264,708.7,114.93440000000001
265,708.8,115.0017
266,708.9,114.96900000000001
267,709.0,115.0017
268,709.1,115.02680000000001
269,709.2,115.02680000000001
270,709.3,115.1146
271,709.4,114.8443
272,709.5,114.0121
273,709.6,114.02630000000002
274,709.7,114.25010000000002
275,709.8,114.49890000000002
276,709.9,114.3545
277,710.0,114.34660000000001
278,710.1,114.3948
279,710.2,112.94660000000002
280,710.3,112.7766
281,710.4,112.4386
282,710.5,111.8723
283,710.6,113.70099999999998
284,710.7,114.65859999999998
285,710.8,114.87740000000001
286,710.9,114.499
287,711.0,113.3815
288,711.1,114.0713
289,711.2,115.12870000000001
290,711.3,118.06230000000001
291,711.4,120.5353
292,711.5,120.1049
293,711.6,120.68589999999999
294,711.7,115.96779999999998
295,711.8,114.74139999999997
296,711.9,113.05969999999999
297,712.0,115.7732
298,712.1,116.1753
299,712.2,117.5068
300,712.3,115.40189999999998
301,712.4,114.57450000000001
302,712.5,113.88699999999999
303,712.6,114.9549
304,712.7,115.11730000000003
305,712.8,114.86510000000001
306,712.9,114.8999
307,713.0,114.57359999999998
308,713.1,114.3278
309,713.2,115.2096
310,713.3,114.59329999999997
311,713.4,114.71609999999998
312,713.5,114.4618
313,713.6,113.61710000000001
314,713.7,112.74210000000001
315,713.8,115.9702
316,713.9,115.8425
317,714.0,115.97319999999999
318,714.1,113.352
319,714.2,113.95989999999999
320,714.3,113.59179999999999
321,714.4,113.66659999999999
322,714.5,115.67739999999999
323,714.6,115.32560000000001
324,714.7,113.7488
325,714.8,114.6387
326,714.9,113.48649999999998
327,715.0,114.85369999999996
328,715.1,115.101
329,715.2,115.74669999999999
330,715.3,114.72589999999998
331,715.4,114.5646
332,715.5,114.81229999999998
333,715.6,113.2577
334,715.7,116.33650000000003
335,715.8,114.70840000000001
336,715.9,115.0402
337,716.0,116.51759999999999
338,716.1,116.99390000000001
339,716.2,114.66200000000003
340,716.3,114.41290000000001
341,716.4,114.8631
342,716.5,114.58650000000003
343,716.6,115.58020000000002
344,716.7,116.0316
345,716.8,116.09540000000001
346,716.9,116.4476
347,717.0,115.58140000000003
348,717.1,114.99250000000002
349,717.2,113.731
350,717.3,114.17780000000002
351,717.4,116.83900000000001
352,717.5,116.04210000000003
353,717.6,117.15920000000001
354,717.7,117.13699999999999
355,717.8,117.4334
