,DEPT,Pred_DTC
0,280.111,130.28997054249726
1,280.264,130.17652675023783
2,280.416,130.49683507748506
3,280.568,131.59993976198936
4,280.721,128.97842249961215
5,280.873,127.69872172896399
6,281.026,131.20298244245376
7,281.178,132.64731377633177
8,281.33,128.93647705393767
9,281.483,124.57462639824186
10,281.635,125.02938512213467
11,281.788,123.19724253727247
12,281.94,120.51587167814714
13,282.092,120.17219102499993
14,282.245,120.91706610452277
15,282.397,121.13501798232284
16,282.55,122.4620038353265
17,282.702,124.27801026320884
18,282.85400000000004,126.05304861269332
19,283.007,121.85267153507061
20,283.159,120.74438835917323
21,283.312,120.31988633936555
22,283.464,120.27984895092783
23,283.616,121.34334465225311
24,283.769,122.04750503235553
25,283.921,123.29046457325722
26,284.074,120.41824266454813
27,284.226,121.30794854107714
28,284.378,120.69205765091891
29,284.531,122.1314334432644
30,284.683,122.68085651183867
31,284.836,121.35428296158886
32,284.988,120.79631783237252
33,285.14,120.85680883916243
34,285.293,122.66312452735531
35,285.445,122.63681201338028
36,285.598,123.55306558766068
37,285.75,121.23650802442884
38,285.902,121.87454353650776
39,286.055,122.69642587968596
40,286.207,122.81322522736886
41,286.36,122.56135306571204
42,286.512,121.66151441853307
43,286.664,121.03301964398713
44,286.817,121.0646438323628
45,286.969,122.58947669380376
46,287.122,122.27062850996114
47,287.274,121.98177620696171
48,287.426,123.33872907323337
49,287.579,122.13962318326236
50,287.731,122.22002230805748
51,287.884,122.04894001649055
52,288.036,122.23649343444276
53,288.188,120.8836726519157
54,288.341,121.285175764853
55,288.493,122.4368309887085
56,288.64599999999996,119.30139392146947
57,288.798,120.22775374687086
58,288.95,121.0101235638995
59,289.103,124.37925214279991
60,289.255,123.57665871812154
61,289.408,121.25509449546831
62,289.56,120.06389366202342
63,289.712,121.87098733822867
64,289.865,123.8737352650922
65,290.017,122.30372257047782
66,290.17,121.42725332951593
67,290.322,121.57355129535014
68,290.474,121.50757782426015
69,290.627,121.90752179849463
70,290.779,123.20656345446719
71,290.932,121.6863780435306
72,291.084,121.27185387504665
73,291.236,122.82900448801797
74,291.389,121.2024602328095
75,291.541,119.16572814206506
76,291.694,121.17505043950479
77,291.846,121.79472894174086
78,291.998,122.53530238722982
79,292.151,123.76094326019788
80,292.303,122.74895543711386
81,292.45599999999996,118.29021684515573
82,292.608,119.19158504312506
83,292.76,122.40512297227983
84,292.913,119.52083335531981
85,293.065,121.5512326266622
86,293.218,123.97645974662692
87,293.37,121.08117780461896
88,293.522,120.56606266322291
89,293.675,119.02414333540958
90,293.827,119.24906404484716
91,293.98,118.12977416442257
92,294.132,119.79452046587954
93,294.284,120.09001297945954
94,294.437,119.51325223310931
95,294.589,120.93399426948716
96,294.742,120.22624448046295
97,294.894,119.98888319075078
98,295.046,120.33631102520155
99,295.199,122.14129706181373
100,295.351,121.58787183363793
101,295.504,121.51647388017801
102,295.656,122.18548978864388
103,295.808,122.7116829028638
104,295.961,122.27745268249248
105,296.113,121.89234176332121
106,296.26599999999996,121.83587346700438
107,296.418,121.202235191652
108,296.57,120.5314095784193
109,296.723,121.4736103657911
110,296.875,121.11715518685307
111,297.028,119.53129943321909
112,297.18,118.79568720749256
113,297.332,120.25101340327805
114,297.485,122.32035614271607
115,297.637,124.75103018516137
116,297.79,123.86661474750426
117,297.942,123.1149798420987
118,298.094,121.48724243194059
119,298.247,119.04379357874842
120,298.399,120.48437003226041
121,298.552,122.30810902845721
122,298.704,122.53589165012397
123,298.856,120.61542831900798
124,299.009,121.20558330883901
125,299.161,122.26496513422583
126,299.314,122.28087244928702
127,299.466,120.6414954056855
128,299.618,120.69196616348242
129,299.77099999999996,122.4837153747547
130,299.923,121.54497801675757
131,300.07599999999996,120.1071571651693
132,300.228,118.67765857457027
133,300.38,121.42809332665618
134,300.533,122.33234217867613
135,300.685,120.97352344626074
136,300.83799999999997,121.21414077149166
137,300.99,121.80695722175093
138,301.142,120.12187013775855
139,301.295,121.24771586225606
140,301.447,123.4260568906466
141,301.6,123.7849740881235
142,301.752,122.58188004437201
143,301.904,122.20856609611542
144,302.057,120.10633711007293
145,302.209,120.40947169791554
146,302.362,120.90873433696939
147,302.514,120.8784136459725
148,302.666,120.76344160162861
149,302.819,120.35890643276653
150,302.971,121.46735612171227
151,303.124,120.2875080977239
152,303.276,119.79726145734315
153,303.428,121.97022994935489
154,303.58099999999996,121.06843669001447
155,303.733,120.36244369323987
156,303.88599999999997,120.1941506984216
157,304.038,120.43609096925681
158,304.19,122.61060108948715
159,304.343,120.61917378974931
160,304.495,122.08607850379298
161,304.64799999999997,122.44051834652515
162,304.8,123.12994807590186
163,304.952,122.88455108050431
164,305.105,121.14198688239901
165,305.257,123.76604454954293
166,305.41,123.82388446337512
167,305.562,120.1523501944539
168,305.714,119.23468038607535
169,305.867,120.30314588841568
170,306.019,120.14021781103409
171,306.172,120.32674822144577
172,306.324,119.33074806323597
173,306.476,120.68837350912577
174,306.629,120.36988435218234
175,306.781,120.89761479958463
176,306.934,119.01702180908228
177,307.086,120.80721948660522
178,307.238,122.23443416814501
179,307.39099999999996,121.6541391759418
180,307.543,120.94287542956016
181,307.69599999999997,120.82730839410675
182,307.848,121.12156629447998
183,308.0,120.34844229071405
184,308.153,121.15338606577285
185,308.305,121.02585865160952
186,308.45799999999997,120.76193494112576
187,308.61,121.43658068061549
188,308.762,122.02134582107371
189,308.915,122.54717728551321
190,309.067,122.66751642652295
191,309.22,121.5958044681571
192,309.372,121.71547849909086
193,309.524,121.2560219427283
194,309.677,121.71290145467717
195,309.829,121.71251214832498
196,309.982,119.93673161096498
197,310.134,120.87003338227052
198,310.286,121.16946612008437
199,310.439,120.61733824262285
200,310.591,120.23299364558878
201,310.744,120.46398046670876
202,310.89599999999996,120.16234158359299
203,311.048,121.35516189978273
204,311.20099999999996,121.14017034346352
205,311.353,119.99742114435145
206,311.506,121.31425701265954
207,311.658,121.664366279886
208,311.81,121.95477856318999
209,311.96299999999997,121.04749845273713
210,312.115,120.19785137719191
211,312.268,120.3432261199489
212,312.42,120.9408749661653
213,312.572,120.42919192591043
214,312.725,120.3077654661025
215,312.877,120.37308700031673
216,313.03,120.63601236736892
217,313.182,121.62962790772275
218,313.334,121.01430298698227
219,313.487,120.39905370118706
220,313.639,119.28290417183496
221,313.79200000000003,121.30190300463815
222,313.944,121.30138476736363
223,314.096,121.12378982680417
224,314.249,121.87711673820715
225,314.401,119.9253349439652
226,314.55400000000003,121.20900465849212
227,314.70599999999996,121.82308741243779
228,314.858,122.26202673828453
229,315.01099999999997,120.5793544216886
230,315.163,120.588360574241
231,315.316,121.40494516097453
232,315.468,121.20517987246637
233,315.62,120.2378432085109
234,315.77299999999997,120.14985169819266
235,315.925,120.45474365087435
236,316.078,122.01526061177657
237,316.23,121.84419207822805
238,316.382,120.92744052819495
239,316.535,120.07225990699078
240,316.687,120.91695926756873
241,316.84,121.76091523068513
242,316.992,121.55215584212198
243,317.144,120.53643825579661
244,317.297,120.11928052889203
245,317.449,121.43458525359696
246,317.60200000000003,121.5748098131711
247,317.754,120.6294167366922
248,317.906,121.18092459106879
249,318.059,120.31158699448164
250,318.211,121.24104013106842
251,318.36400000000003,121.17650097055841
252,318.51599999999996,122.48610564119988
253,318.668,121.52668335733745
254,318.82099999999997,120.02728517691168
255,318.973,120.03231065175208
256,319.126,119.89738516336928
257,319.278,121.31834253865225
258,319.43,124.81904073746216
259,319.58299999999997,124.20095538019427
260,319.735,117.88900230894438
261,319.888,120.28858589530043
262,320.04,119.16911035141857
263,320.192,119.45844532759929
264,320.345,120.82953678513866
265,320.497,119.91843867294713
266,320.65,119.31431559154063
267,320.802,119.80961039623182
268,320.954,120.69934185492275
269,321.107,122.84159657248708
270,321.259,121.59635716799647
271,321.41200000000003,120.5860004289618
272,321.564,120.72448714348582
273,321.716,120.26613024796652
274,321.869,119.17904574628443
275,322.02099999999996,119.93914025286787
276,322.17400000000004,120.14542572498246
277,322.32599999999996,119.4107592797086
278,322.478,120.84744929273432
279,322.631,122.04932078444062
280,322.783,122.57522949151351
281,322.936,121.89835639400974
282,323.08799999999997,121.52335670469424
283,323.24,118.76453562156792
284,323.393,119.41364916951323
285,323.545,118.59568583620191
286,323.698,119.79519765446463
287,323.85,121.9857838008295
288,324.002,122.5480861881741
289,324.155,121.86863882445644
290,324.307,120.95736032643123
291,324.46,119.9019991486806
292,324.612,120.50363461959859
293,324.764,120.08330842153777
