,DEPT,Pred_DTC
0,280.111,138.41158863940692
1,280.264,138.19395018563273
2,280.416,135.61949937610973
3,280.568,134.96599746729913
4,280.721,133.89274180025586
5,280.873,133.12751010202044
6,281.026,138.63123968609437
7,281.178,137.6334708886856
8,281.33,132.38556475307325
9,281.483,129.9837433012183
10,281.635,130.265697577329
11,281.788,129.74282436963304
12,281.94,128.79379595962948
13,282.092,127.82668621927421
14,282.245,129.43485469159228
15,282.397,128.13969262290615
16,282.55,131.02042981971184
17,282.702,130.53417564728102
18,282.85400000000004,132.019974656732
19,283.007,129.5343032170926
20,283.159,127.89702524313982
21,283.312,129.0683365885292
22,283.464,130.14174332371604
23,283.616,128.17186272793913
24,283.769,129.13871859696837
25,283.921,130.4391993603511
26,284.074,128.19332239130733
27,284.226,129.50915049168648
28,284.378,128.55596704315778
29,284.531,128.5588619480808
30,284.683,129.97694602321315
31,284.836,127.94653692105375
32,284.988,127.39747001570647
33,285.14,128.57754489457417
34,285.293,129.97035834012965
35,285.445,130.26182674477704
36,285.598,131.07191878973538
37,285.75,128.2763859763829
38,285.902,129.05258885291693
39,286.055,130.34373275314417
40,286.207,130.76843699328418
41,286.36,130.41907633989382
42,286.512,129.4300528953826
43,286.664,128.8334860746352
44,286.817,128.97169169012412
45,286.969,130.50369185426953
46,287.122,129.70359739887206
47,287.274,129.10480718160207
48,287.426,130.5032522559962
49,287.579,129.80223837925675
50,287.731,129.95190983000165
51,287.884,129.76381039314336
52,288.036,129.97035834012965
53,288.188,128.85784064292645
54,288.341,128.22235666861033
55,288.493,129.4300528953826
56,288.64599999999996,127.58494264406518
57,288.798,131.0149058225463
58,288.95,131.96208023802353
59,289.103,132.46402281932396
60,289.255,132.71405352629967
61,289.408,131.2395989044219
62,289.56,127.50720988765714
63,289.712,129.62252742454675
64,289.865,129.986317547577
65,290.017,129.45440746367385
66,290.17,130.65885553676995
67,290.322,130.22276077946984
68,290.474,128.03085342228283
69,290.627,128.4277898558632
70,290.779,130.53718665454215
71,290.932,128.50496757521535
72,291.084,128.4057635125835
73,291.236,130.58625361721772
74,291.389,130.850430456816
75,291.541,126.32774720086428
76,291.694,128.68456098682563
77,291.846,128.47228697125504
78,291.998,129.8517500571707
79,292.151,130.46389252493742
80,292.303,130.41484479205985
81,292.45599999999996,126.07938236728222
82,292.608,127.49240148234782
83,292.76,129.48916461501747
84,292.913,126.54081411344264
85,293.065,128.24671123690158
86,293.218,130.78382844483744
87,293.37,128.74446371006619
88,293.522,129.7935807272584
89,293.675,127.10955556461278
90,293.827,127.67896995334871
91,293.98,126.59379923769268
92,294.132,129.8161347636568
93,294.284,128.29022986343224
94,294.437,127.48000099837078
95,294.589,127.67230750050581
96,294.742,128.68546859265615
97,294.894,128.20807534813778
98,295.046,128.92910928058132
99,295.199,129.51819887110034
100,295.351,129.19624611726994
101,295.504,128.70204097247714
102,295.656,130.1147197460865
103,295.808,130.1147197460865
104,295.961,129.9084568769519
105,296.113,129.72031901630447
106,296.26599999999996,129.56121047193207
107,296.418,129.0390177400967
108,296.57,128.89952544587806
109,296.723,128.4353033171577
110,296.875,128.1874870664951
111,297.028,126.94016307619258
112,297.18,126.53399156621471
113,297.332,128.45978065154247
114,297.485,129.17810173250288
115,297.637,131.75629546858355
116,297.79,131.45384475802513
117,297.942,130.72847683907284
118,298.094,128.38592888405717
119,298.247,126.66453307972833
120,298.399,128.65465292068802
121,298.552,129.46051843716774
122,298.704,131.10787810281485
123,298.856,128.49716742326808
124,299.009,128.84080351013634
125,299.161,130.69687493240235
126,299.314,130.8063104903953
127,299.466,128.26510098416253
128,299.618,128.36383032262697
129,299.77099999999996,130.28437904036133
130,299.923,128.73400149077548
131,300.07599999999996,128.4735306820557
132,300.228,126.8258784366795
133,300.38,129.3055356049882
134,300.533,130.66913616116065
135,300.685,128.3027214619119
136,300.83799999999997,129.5058656945367
137,300.99,130.77681205727598
138,301.142,128.19153999115096
139,301.295,128.30918157290424
140,301.447,130.23196509423812
141,301.6,130.51203392913604
142,301.752,130.11885465830363
143,301.904,129.31377278057212
144,302.057,127.31404382498019
145,302.209,127.46364049153864
146,302.362,128.43156979761937
147,302.514,128.1206185352644
148,302.666,127.63518758622693
149,302.819,126.99383388105726
150,302.971,127.92549704137924
151,303.124,127.23088167322123
152,303.276,127.08011718735061
153,303.428,128.7201202179458
154,303.58099999999996,128.163503025702
155,303.733,128.1269970303839
156,303.88599999999997,127.20664922611309
157,304.038,126.23331399660383
158,304.19,128.70124406502038
159,304.343,127.17595464329355
160,304.495,128.4310009378483
161,304.64799999999997,128.8610814998333
162,304.8,128.92343619675123
163,304.952,128.0014701429553
164,305.105,127.92549704137924
165,305.257,131.3824979360162
166,305.41,130.59041088919437
167,305.562,127.41932059958515
168,305.714,127.63969025640017
169,305.867,127.79910928398749
170,306.019,128.38688509762372
171,306.172,127.39639668509413
172,306.324,126.50716424471356
173,306.476,128.53458471142505
174,306.629,127.52850844135601
175,306.781,128.89667155091294
176,306.934,126.27401576014714
177,307.086,128.05724717093943
178,307.238,130.5085065922692
179,307.39099999999996,129.24295797234498
180,307.543,128.6106841271693
181,307.69599999999997,128.07857939120643
182,307.848,129.0492983644874
183,308.0,128.15025690580111
184,308.153,128.2609795361577
185,308.305,128.07857939120643
186,308.45799999999997,128.47187876387724
187,308.61,128.17967936343175
188,308.762,128.84258716219924
189,308.915,130.45152525269748
190,309.067,130.58719630076672
191,309.22,129.40899735347307
192,309.372,128.86208956199266
193,309.524,128.09317301944162
194,309.677,129.1174881749316
195,309.829,129.1694279590754
196,309.982,127.61361740992592
197,310.134,128.47187876387724
198,310.286,128.57813461863975
199,310.439,127.25099286303502
200,310.591,128.34267194808297
201,310.744,128.47187876387724
202,310.89599999999996,128.44358704151622
203,311.048,128.45581767129204
204,311.20099999999996,127.8017046147942
205,311.353,127.21650720457733
206,311.506,128.40250119647237
207,311.658,127.93400889723725
208,311.81,129.21370876779733
209,311.96299999999997,127.89702524313982
210,312.115,128.92353517826274
211,312.268,128.46394681274236
212,312.42,127.99538306482907
213,312.572,128.5282847862392
214,312.725,128.44753604918066
215,312.877,127.88912721006652
216,313.03,127.49582783739572
217,313.182,127.95175582597896
218,313.334,128.57020266750493
219,313.487,128.0972498925262
220,313.639,125.95272485282173
221,313.79200000000003,128.34028078793787
222,313.944,128.57062115734527
223,314.096,128.84495282926176
224,314.249,128.22235666861033
225,314.401,127.30770477285375
226,314.55400000000003,128.40193796971732
227,314.70599999999996,128.37296139189817
228,314.858,129.88079826587602
229,315.01099999999997,128.47187876387724
230,315.163,128.47187876387724
231,315.316,128.94077927049017
232,315.468,128.03985654462184
233,315.62,128.3723214933637
234,315.77299999999997,127.9336006898593
235,315.925,128.32904746239518
236,316.078,128.47097266000875
237,316.23,128.2338273114732
238,316.382,127.38438357042435
239,316.535,126.72556654013366
240,316.687,127.81230411043401
241,316.84,128.1800216417645
242,316.992,129.26874715019514
243,317.144,127.24289162888398
244,317.297,127.79991654555258
245,317.449,129.36461144063676
246,317.60200000000003,127.6783798023875
247,317.754,127.17595464329355
248,317.906,127.9052652275836
249,318.059,126.84610549640654
250,318.211,127.6762116218504
251,318.36400000000003,128.4820077836999
252,318.51599999999996,131.01269826863503
253,318.668,127.8638305376658
254,318.82099999999997,127.56051959990542
255,318.973,127.5342756900457
256,319.126,126.80296113321157
257,319.278,127.19968478052301
258,319.43,130.02834776501987
259,319.58299999999997,129.13422897823398
260,319.735,124.9953322914109
261,319.888,127.7044284201652
262,320.04,127.80546266041085
263,320.192,127.34367855602393
264,320.345,128.88244998104625
265,320.497,127.8195945168362
266,320.65,126.64685428700844
267,320.802,126.98124137042929
268,320.954,127.70263108028908
269,321.107,129.84524223415113
270,321.259,128.83888660505224
271,321.41200000000003,127.7416156420053
272,321.564,126.61693322671242
273,321.716,126.67879733282282
274,321.869,126.58873538892497
275,322.02099999999996,126.76244094675086
276,322.17400000000004,126.92530317434665
277,322.32599999999996,125.38453553457329
278,322.478,126.54046702961823
279,322.631,128.45787494796662
280,322.783,128.73494002287296
281,322.936,127.14769783943576
282,323.08799999999997,127.26807781881726
283,323.24,124.98918276630866
284,323.393,125.43602457274926
285,323.545,124.84951060160465
286,323.698,126.36016940093776
287,323.85,129.00554086550434
288,324.002,128.728475790598
289,324.155,128.8111152622943
290,324.307,126.61693322671242
291,324.46,126.70594856174735
292,324.612,126.51067737194991
293,324.764,126.79917731220432
294,324.91700000000003,126.82952666737812
295,325.069,127.31255129861005
296,325.222,127.48363972387594
297,325.374,127.54018425581782
298,325.526,127.28640280748559
299,325.67900000000003,127.16976839307641
300,325.83099999999996,126.64948273524195
301,325.98400000000004,127.18285917813591
302,326.13599999999997,127.12099507202551
303,326.288,127.38192886601492
304,326.441,129.48511295370744
305,326.593,129.6012328790322
306,326.746,127.86556262895303
307,326.89799999999997,128.31988789906742
308,327.05,129.27418317105426
309,327.203,127.98982542993447
310,327.355,127.73655043456611
311,327.508,127.45097410396131
312,327.66,127.38955929017155
313,327.81199999999995,128.50575127816683
314,327.965,129.84207378203254
315,328.11699999999996,128.94683487968962
316,328.27,129.03639495394324
317,328.42199999999997,126.97957787856285
318,328.574,124.95426624243017
319,328.727,126.26468305919376
320,328.879,125.82445729400297
321,329.032,126.6325575652684
322,329.184,127.37532482926667
323,329.336,127.38164357060195
324,329.48900000000003,128.14951757230594
325,329.64099999999996,128.348587260185
326,329.79400000000004,127.62776614077757
327,329.94599999999997,127.2599617936992
328,330.098,128.068635853034
329,330.251,127.83939450727979
330,330.403,127.19968478052301
331,330.556,125.90221402694658
332,330.708,126.79095991379155
333,330.86,127.35407742433695
334,331.01300000000003,128.3794614103822
335,331.165,127.79588610165048
336,331.31800000000004,128.12536320808977
337,331.47,126.90916265442345
338,331.62199999999996,127.38192886601492
339,331.775,127.38192886601492
340,331.92699999999996,127.26154888663342
341,332.08,127.56051959990542
342,332.23199999999997,128.01910735332726
343,332.384,127.06276171234832
344,332.537,127.35322950489726
345,332.689,127.15886563416463
346,332.842,127.52134946577017
347,332.994,126.99019102395731
348,333.14599999999996,127.35322950489726
349,333.29900000000004,127.72863956077833
350,333.45099999999996,128.01910735332726
351,333.60400000000004,127.85098739245436
352,333.756,127.95094051887607
353,333.908,126.96448036140443
354,334.061,128.31988789906742
355,334.213,129.70211995211358
356,334.366,127.46445458354796
357,334.51800000000003,127.01413731141702
358,334.67,127.01529176966177
359,334.82300000000004,126.72318329986508
360,334.975,124.90076642945861
361,335.12800000000004,123.07341590776281
362,335.28,127.0934289257605
363,335.43199999999996,127.9548158487555
364,335.585,129.8851004929175
365,335.73699999999997,129.7489596627349
366,335.89,127.26154888663342
367,336.042,126.02151677646148
368,336.194,125.6798953004678
369,336.347,127.74348751074884
370,336.499,130.3547954601117
371,336.652,135.21551291490258
372,336.80400000000003,125.63350111740702
373,336.95599999999996,125.80047685041723
374,337.10900000000004,126.88608742783099
375,337.26099999999997,126.93732207955738
376,337.414,125.7672880163084
377,337.566,126.38172880759383
378,337.718,126.25867030582498
379,337.871,125.10505294482884
380,338.023,125.10532741040281
381,338.176,125.92565371883022
382,338.32800000000003,124.7670453454278
383,338.48,124.90585070871984
384,338.63300000000004,125.04701299444703
385,338.785,126.42341160638733
386,338.93800000000005,125.90538965071465
387,339.09,125.26480323298492
388,339.24199999999996,124.7670453454278
389,339.395,125.05554528568221
390,339.54699999999997,124.93516530630072
391,339.7,125.18544061808109
392,339.852,126.07045160675912
393,340.004,125.75579702678054
394,340.157,124.7670453454278
395,340.309,125.92565371883022
396,340.462,124.7670453454278
397,340.61400000000003,124.40715775964979
398,340.76599999999996,125.22300762281589
399,340.91900000000004,127.06788428798653
400,341.07099999999997,123.78204849281919
401,341.224,125.00627848625035
402,341.376,123.41743452617061
403,341.528,125.08400618749323
404,341.681,124.5288118020339
405,341.833,124.78943229193541
406,341.986,115.95340788010837
407,342.13800000000003,101.2601906869587
408,342.29,86.68922907407345
409,342.44300000000004,86.23807858694272
410,342.595,79.74964378344774
411,342.74800000000005,82.36320831521684
412,342.9,81.24096555764672
413,343.05199999999996,81.81880573672305
414,343.205,84.06625118829626
415,343.35699999999997,84.0434311437023
416,343.51,110.14561856602843
417,343.662,124.95799859545936
418,343.814,128.5552431879414
419,343.967,133.4425745398191
420,344.119,133.82539066129385
421,344.272,134.28311936159025
422,344.42400000000004,135.77728638796023
423,344.57599999999996,135.3257834353961
424,344.72900000000004,135.6270666198195
425,344.881,137.0212402948545
426,345.034,137.12894636894652
427,345.186,137.93213359316508
428,345.338,137.51864730114517
429,345.491,138.6628388130542
430,345.64300000000003,137.37697467753227
431,345.796,134.94294054321907
432,345.94800000000004,136.92351533947453
433,346.1,136.13485615251426
434,346.25300000000004,134.98654874640107
435,346.405,133.3976311717032
436,346.55800000000005,134.4960265508343
437,346.71,134.84591347456373
438,346.86199999999997,127.57080844501394
439,347.015,130.87534123327816
440,347.167,131.69993589265016
441,347.32,133.83122262475237
442,347.472,135.32903731522075
443,347.624,136.25861259052206
444,347.777,135.91758312790262
445,347.92900000000003,135.83749938223153
446,348.082,135.6270666198195
447,348.23400000000004,135.97295989148182
448,348.38599999999997,135.97295989148182
449,348.539,135.97295989148182
450,348.691,135.53116288043717
451,348.844,134.26713769456757
452,348.996,134.06755766317562
453,349.148,132.98046396305264
454,349.301,134.5562395451056
455,349.45300000000003,133.33683500696904
456,349.606,133.44454108106106
457,349.75800000000004,133.41081597173942
458,349.91,132.52478938899773
459,350.06300000000005,132.91248632408858
460,350.215,131.83234461027243
461,350.36800000000005,130.81025096274377
462,350.52,130.83865557776974
463,350.67199999999997,130.48667091112057
464,350.825,134.15239733564795
465,350.977,135.63085124912962
466,351.13,133.38862142832286
467,351.282,134.5562395451056
468,351.434,130.15364288580096
469,351.587,127.46453879673851
470,351.73900000000003,132.20750271113522
471,351.892,129.85229055190223
472,352.04400000000004,130.7826815517248
473,352.19599999999997,130.43695087546794
474,352.349,131.04021581128222
475,352.501,130.58127323056019
476,352.654,127.35374552377063
477,352.806,127.04943826434332
478,352.958,131.03291791484946
479,353.111,135.53106489963372
480,353.26300000000003,130.33360711778923
481,353.416,130.7137605201516
482,353.56800000000004,124.1500602013812
483,353.72,121.79576745197221
484,353.87300000000005,123.54806588075893
485,354.025,127.6365600249035
486,354.17800000000005,129.8982881277548
487,354.33,129.83647267128936
488,354.48199999999997,129.154587560046
489,354.635,128.7971618131207
490,354.787,132.18798948414133
491,354.94,129.43397566233097
492,355.092,129.88999544658606
493,355.244,130.4580085724876
494,355.397,126.53437894046057
495,355.54900000000004,124.88082855885598
496,355.702,92.37385790846768
497,355.85400000000004,91.01083439328636
498,356.006,89.70287444727363
499,356.159,83.92819174923275
500,356.311,85.63848222127227
501,356.464,85.06501714972717
502,356.616,85.62539008008899
503,356.76800000000003,87.16566278392634
504,356.921,89.19568813090589
505,357.07300000000004,88.64502119615382
506,357.226,122.23818182305263
507,357.37800000000004,128.32444600532614
508,357.53,134.38215367598676
509,357.68300000000005,134.86167684238083
510,357.835,133.83460724487702
511,357.98800000000006,134.1930915714871
512,358.14,134.7451287804278
513,358.292,134.8053417746991
514,358.445,135.52093487329006
515,358.597,135.97295989148182
516,358.75,136.29556301868527
517,358.902,136.69161364860125
518,359.05400000000003,135.98399832176563
519,359.207,136.24172317862957
520,359.35900000000004,136.64092282828975
521,359.51199999999994,138.0533543562182
522,359.664,136.93059675774788
523,359.816,135.59264242491707
524,359.969,136.26263382093995
525,360.121,135.97295989148182
526,360.274,135.97295989148182
527,360.426,135.97295989148182
528,360.57800000000003,135.91274689721052
529,360.731,135.65639538254035
530,360.88300000000004,135.83749938223153
531,361.036,133.75671273404916
532,361.18800000000005,135.48640495001126
533,361.34,134.68956946752593
534,361.49300000000005,135.07238558900067
535,361.645,134.18012717783967
536,361.798,134.1026060057115
537,361.95,134.07670124606378
538,362.102,134.17658697048188
539,362.255,134.26034012306673
540,362.407,134.67327596680417
541,362.56,135.10455454154132
542,362.712,133.63832288050074
543,362.86400000000003,134.69206812243593
544,363.017,133.4617812061473
545,363.16900000000004,133.70821510192113
546,363.32199999999995,134.4669543418946
547,363.474,133.90373207651365
548,363.626,133.82975111174326
549,363.779,134.1523542389467
550,363.931,134.77510739154312
551,364.084,133.04065577490218
552,364.236,133.0672000315942
553,364.38800000000003,132.1458127497291
554,364.541,133.09353783767605
555,364.69300000000004,133.76827156726335
556,364.846,133.34683008592006
557,364.99800000000005,131.92550072970315
558,365.15,132.4708485985272
559,365.30300000000005,133.30511414973154
560,365.455,129.47497018200053
561,365.608,129.63506622769816
562,365.76,132.65861624352638
563,365.912,132.40999408109332
564,366.065,131.46575596208186
565,366.217,130.77333788274967
566,366.37,130.15630831534617
567,366.522,131.42004564352305
568,366.67400000000004,127.63894088708125
569,366.827,128.33250475800233
570,366.97900000000004,129.69615611876955
571,367.13199999999995,124.61717255066098
572,367.284,117.82643635991371
573,367.436,93.87713629077305
574,367.589,87.82072307440428
575,367.741,108.70395729685939
576,367.894,116.34355818127767
577,368.046,118.85791293242396
578,368.19800000000004,119.37357100600708
579,368.351,120.6975565071231
580,368.50300000000004,120.50110727976957
581,368.656,120.69394919452432
