,DEPT,Pred_DTC
0,280.111,138.8153
1,280.264,139.093
2,280.416,129.6519
3,280.568,129.58470000000003
4,280.721,130.0295
5,280.873,128.49759999999998
6,281.026,130.22490000000002
7,281.178,130.4864
8,281.33,130.72539999999998
9,281.483,124.7141
10,281.635,123.9221
11,281.788,121.28659999999998
12,281.94,122.23810000000003
13,282.092,121.64200000000002
14,282.245,122.72020000000002
15,282.397,122.72020000000002
16,282.55,126.65900000000002
17,282.702,128.7013
18,282.85400000000004,129.46570000000003
19,283.007,126.0359
20,283.159,120.6996
21,283.312,121.83900000000001
22,283.464,123.9605
23,283.616,122.03620000000001
24,283.769,121.79270000000001
25,283.921,127.8237
26,284.074,121.34490000000001
27,284.226,125.99840000000002
28,284.378,122.50700000000002
29,284.531,126.46900000000002
30,284.683,127.83900000000001
31,284.836,121.90240000000001
32,284.988,121.4893
33,285.14,121.3474
34,285.293,127.32620000000001
35,285.445,127.2365
36,285.598,127.9449
37,285.75,121.94320000000002
38,285.902,123.30210000000002
39,286.055,126.7064
40,286.207,127.245
41,286.36,127.81930000000003
42,286.512,127.32610000000003
43,286.664,122.52090000000001
44,286.817,122.04940000000002
45,286.969,127.29010000000001
46,287.122,126.6508
47,287.274,126.05330000000001
48,287.426,127.66950000000001
49,287.579,127.48060000000001
50,287.731,127.53420000000001
51,287.884,125.7221
52,288.036,127.53420000000001
53,288.188,121.46610000000001
54,288.341,120.8572
55,288.493,127.23679999999999
56,288.64599999999996,121.80110000000002
57,288.798,122.64769999999999
58,288.95,122.628
59,289.103,128.78040000000001
60,289.255,128.7032
61,289.408,127.67620000000002
62,289.56,121.90240000000001
63,289.712,127.01820000000001
64,289.865,128.26100000000002
65,290.017,128.18130000000002
66,290.17,128.05900000000003
67,290.322,128.05900000000003
68,290.474,121.7126
69,290.627,125.9124
70,290.779,127.3557
71,290.932,122.97810000000001
72,291.084,121.1508
73,291.236,127.4567
74,291.389,126.91839999999999
75,291.541,121.742
76,291.694,125.8826
77,291.846,123.52230000000002
78,291.998,127.65709999999999
79,292.151,128.40850000000003
80,292.303,128.2295
81,292.45599999999996,119.31419999999999
82,292.608,121.53960000000002
83,292.76,127.88660000000002
84,292.913,123.1493
85,293.065,123.0711
86,293.218,128.4515
87,293.37,127.37629999999999
88,293.522,120.4502
89,293.675,121.70850000000003
90,293.827,121.4582
91,293.98,119.5163
92,294.132,120.1662
93,294.284,122.94160000000002
94,294.437,121.76970000000001
95,294.589,121.70620000000001
96,294.742,120.48330000000001
97,294.894,121.95590000000001
98,295.046,119.77770000000002
99,295.199,124.83810000000003
100,295.351,122.56420000000003
101,295.504,123.77200000000002
102,295.656,122.98770000000002
103,295.808,127.65110000000001
104,295.961,125.13320000000003
105,296.113,121.9808
106,296.26599999999996,122.3527
107,296.418,122.42210000000003
108,296.57,122.2746
109,296.723,121.6855
110,296.875,120.89540000000002
111,297.028,121.8604
112,297.18,120.84460000000001
113,297.332,123.28760000000003
114,297.485,125.13830000000003
115,297.637,128.50850000000003
116,297.79,127.9589
117,297.942,126.8665
118,298.094,123.62050000000002
119,298.247,121.45779999999999
120,298.399,122.2082
121,298.552,127.99210000000002
122,298.704,127.10490000000001
123,298.856,123.50370000000002
124,299.009,121.4642
125,299.161,125.74830000000001
126,299.314,126.25050000000002
127,299.466,120.2098
128,299.618,120.14199999999998
129,299.77099999999996,128.14190000000002
130,299.923,127.63790000000002
131,300.07599999999996,122.89380000000001
132,300.228,120.0047
133,300.38,122.70149999999998
134,300.533,127.285
135,300.685,120.67850000000001
136,300.83799999999997,121.4419
137,300.99,127.32480000000001
138,301.142,122.06530000000002
139,301.295,121.9328
140,301.447,127.13450000000003
141,301.6,127.74470000000001
142,301.752,127.61060000000002
143,301.904,123.02060000000002
144,302.057,123.63300000000001
145,302.209,123.5343
146,302.362,123.45330000000001
147,302.514,123.47300000000003
148,302.666,123.85870000000003
149,302.819,123.78450000000002
150,302.971,123.28900000000002
151,303.124,123.36510000000003
152,303.276,123.66660000000002
153,303.428,127.6063
154,303.58099999999996,122.96380000000002
155,303.733,123.50340000000001
156,303.88599999999997,126.62100000000002
157,304.038,125.79910000000002
158,304.19,128.05010000000001
159,304.343,125.78510000000001
160,304.495,125.03110000000001
161,304.64799999999997,128.038
162,304.8,127.12100000000001
163,304.952,128.1612
164,305.105,125.67530000000002
165,305.257,127.81800000000003
166,305.41,127.76410000000003
167,305.562,125.91570000000002
168,305.714,125.90190000000003
169,305.867,125.41810000000001
170,306.019,123.6067
171,306.172,124.19469999999998
172,306.324,125.47840000000001
173,306.476,125.28510000000001
174,306.629,125.47840000000001
175,306.781,124.25430000000001
176,306.934,125.39580000000001
177,307.086,125.76830000000002
178,307.238,127.70690000000002
179,307.39099999999996,125.86140000000003
180,307.543,124.19530000000002
181,307.69599999999997,124.34250000000002
182,307.848,124.3314
183,308.0,124.38020000000002
184,308.153,124.21980000000003
185,308.305,124.40080000000003
186,308.45799999999997,124.218
187,308.61,123.81560000000002
188,308.762,125.03110000000001
189,308.915,127.99750000000002
190,309.067,128.04260000000002
191,309.22,122.17680000000003
192,309.372,124.70140000000004
193,309.524,123.55410000000002
194,309.677,124.40480000000002
195,309.829,124.39280000000004
196,309.982,124.76580000000001
197,310.134,123.95830000000004
198,310.286,123.43440000000002
199,310.439,124.16380000000001
200,310.591,124.70170000000003
201,310.744,124.08340000000003
202,310.89599999999996,124.52010000000003
203,311.048,123.73280000000003
204,311.20099999999996,124.1303
205,311.353,124.26440000000002
206,311.506,123.73280000000003
207,311.658,125.08560000000003
208,311.81,127.92000000000003
209,311.96299999999997,123.56150000000002
210,312.115,124.52010000000003
211,312.268,124.52010000000003
212,312.42,123.55410000000002
213,312.572,124.69320000000002
214,312.725,121.15820000000001
215,312.877,123.94840000000002
216,313.03,123.8886
217,313.182,123.10360000000003
218,313.334,123.76770000000002
219,313.487,124.70750000000001
220,313.639,124.08340000000003
221,313.79200000000003,123.52030000000002
222,313.944,123.94930000000002
223,314.096,122.14200000000001
224,314.249,126.14970000000001
225,314.401,124.04750000000001
226,314.55400000000003,123.57860000000002
227,314.70599999999996,123.02600000000002
228,314.858,127.01550000000002
229,315.01099999999997,124.27180000000001
230,315.163,124.26440000000002
231,315.316,123.39760000000004
232,315.468,123.37310000000002
233,315.62,124.43290000000002
234,315.77299999999997,124.26440000000002
235,315.925,124.26440000000002
236,316.078,125.96660000000001
237,316.23,122.80530000000002
238,316.382,124.20270000000002
239,316.535,124.30810000000001
240,316.687,124.28930000000003
241,316.84,123.96980000000003
242,316.992,123.74620000000002
243,317.144,124.41600000000001
244,317.297,123.56490000000001
245,317.449,123.06630000000003
246,317.60200000000003,124.52130000000002
247,317.754,124.3344
248,317.906,123.91130000000003
249,318.059,124.25190000000002
250,318.211,123.57860000000002
251,318.36400000000003,124.35590000000002
252,318.51599999999996,127.25760000000002
253,318.668,123.88870000000001
254,318.82099999999997,122.61219999999999
255,318.973,123.0199
256,319.126,124.32040000000002
257,319.278,123.61010000000003
258,319.43,128.4456
259,319.58299999999997,127.7633
260,319.735,121.56009999999999
261,319.888,123.11450000000002
262,320.04,122.2671
263,320.192,124.16960000000002
264,320.345,122.17680000000003
265,320.497,122.43780000000001
266,320.65,122.3801
267,320.802,124.70750000000001
268,320.954,122.9795
269,321.107,127.28600000000002
270,321.259,127.40440000000001
271,321.41200000000003,124.16380000000001
272,321.564,123.16360000000002
273,321.716,124.52070000000003
274,321.869,117.3954
275,322.02099999999996,122.27450000000002
276,322.17400000000004,124.18710000000003
277,322.32599999999996,124.28890000000001
278,322.478,123.83860000000001
279,322.631,127.1537
280,322.783,127.4363
281,322.936,126.63050000000001
282,323.08799999999997,122.54990000000002
