,DEPT,Pred_DTC
0,783.8,144.02347423482405
1,783.9,144.11014121781065
2,784.0,143.91701818464875
3,784.1,143.44828406323757
4,784.2,142.36742979206537
5,784.3,139.4880659751865
6,784.4,134.3488944495214
7,784.5,128.7075537619825
8,784.6,124.166990627643
9,784.7,121.83195108811384
10,784.8,121.27590223947178
11,784.9,121.59021634410189
12,785.0,123.90864506882093
13,785.1,124.45492412043029
14,785.2,124.69748132074366
15,785.3,124.58289823053374
16,785.4,124.392869214662
17,785.5,123.97574612719296
18,785.6,123.43548756839112
19,785.7,122.9773914948197
20,785.8,122.73665236699614
21,785.9,122.61354506717899
22,786.0,122.78262442175398
23,786.1,123.16244074518511
24,786.2,123.47587716297969
25,786.3,123.43852962056414
26,786.4,123.37414180565634
27,786.5,123.08839593621505
28,786.6,122.94090630942259
29,786.7,122.93167037857259
30,786.8,122.7597377721635
31,786.9,122.45198738542979
32,787.0,122.35946290846209
33,787.1,122.80652787750034
34,787.2,123.4689277225458
35,787.3,124.2608420363556
36,787.4,125.20249929102317
37,787.5,126.07362136009513
38,787.6,126.78306659894656
39,787.7,126.82641872624768
40,787.8,126.50700108980664
41,787.9,125.58322222577317
42,788.0,124.61878479366973
43,788.1,123.15732650031862
44,788.2,122.29763689310244
45,788.3,121.64690384528515
46,788.4,121.42060977265521
47,788.5,121.23216027295337
48,788.6,120.96956379108124
49,788.7,120.63569545197066
50,788.8,120.27531467136413
51,788.9,120.02664887313404
52,789.0,120.08759440609606
53,789.1,120.43995116126104
54,789.2,120.90461963350702
55,789.3,121.09542587980383
56,789.4,121.11588468322134
57,789.5,121.08131718989992
58,789.6,121.09998240398195
59,789.7,121.12709317683306
60,789.8,121.09221529472819
61,789.9,121.26293712584663
62,790.0,120.98728901993093
63,790.1,120.48113447055783
64,790.2,119.53021745562361
65,790.3,118.8246413112577
66,790.4,117.92230345841367
67,790.5,117.50045208435131
68,790.6,116.96923925159646
69,790.7,117.2127165653338
70,790.8,117.70966407794927
71,790.9,118.86088852950792
72,791.0,119.95369460342908
73,791.1,121.35331129634204
74,791.2,122.63328074198304
75,791.3,123.811325947449
76,791.4,124.67160180302267
77,791.5,125.50515878594652
78,791.6,125.8553414451182
79,791.7,125.94655435591116
80,791.8,125.58806796143995
81,791.9,125.11250527044805
82,792.0,124.50692395021468
83,792.1,124.54244580784365
84,792.2,124.58376676012423
85,792.3,124.90814772449474
86,792.4,125.41814569665013
87,792.5,126.11632575906381
88,792.6,126.57503239247868
89,792.7,126.81601801586928
90,792.8,127.26410503640494
91,792.9,127.76049008755064
92,793.0,128.26591556641705
93,793.1,128.32246337651725
94,793.2,128.15517347930893
95,793.3,127.73671219042583
96,793.4,127.30360333377496
97,793.5,127.08873473908994
98,793.6,127.20948768972147
99,793.7,127.34156007565036
100,793.8,127.6677460820992
101,793.9,127.80171463754763
102,794.0,128.07990981757212
103,794.1,128.04587919803518
104,794.2,127.85009332487775
105,794.3,127.40216534690492
106,794.4,126.43594574160099
107,794.5,125.29032715218122
108,794.6,124.37970501380329
109,794.7,123.68680118953267
110,794.8,123.2943174983777
111,794.9,122.88895456321083
112,795.0,123.05777111668965
113,795.1,123.53362150810545
114,795.2,124.39331645431875
115,795.3,125.70937493066802
116,795.4,127.41191601622242
117,795.5,128.5491785179301
118,795.6,129.1168114106292
119,795.7,129.3630645917312
120,795.8,129.10551188563306
121,795.9,128.3706561230086
122,796.0,127.164240364634
123,796.1,125.97865606742397
124,796.2,125.2945780634935
125,796.3,125.2242894937095
126,796.4,125.64620331548213
127,796.5,126.17380762410866
128,796.6,126.86386458505774
129,796.7,126.87611941698353
130,796.8,126.84968213402277
131,796.9,126.51343025804124
132,797.0,126.89826870279225
133,797.1,127.35908518498138
134,797.2,128.0435853786278
135,797.3,128.19217844355117
136,797.4,128.075707741482
137,797.5,127.66111943578545
138,797.6,127.4028045824997
139,797.7,127.0354047029906
140,797.8,126.63560947527421
141,797.9,126.01753241259757
142,798.0,125.53099249670223
143,798.1,125.29141511830821
144,798.2,125.96088584085899
145,798.3,127.22495147191316
146,798.4,128.9426145131246
147,798.5,130.17801388719076
148,798.6,130.75010349810063
149,798.7,130.78223636540662
150,798.8,130.4415177191039
151,798.9,129.68623285873485
152,799.0,128.76082616595005
153,799.1,128.32522406515346
154,799.2,128.2902530154192
155,799.3,128.1310031316283
156,799.4,128.05621462193216
157,799.5,127.97042042441359
158,799.6,127.76741172012373
159,799.7,127.45867437039436
160,799.8,127.33660895240521
161,799.9,127.60491735657752
162,800.0,127.80486310275273
163,800.1,128.01315087922927
164,800.2,127.39645493509897
165,800.3,126.76516118623854
166,800.4,125.6658114172406
167,800.5,125.30307937416782
168,800.6,124.95532733742951
169,800.7,124.98747874279749
170,800.8,124.65032410034746
171,800.9,123.95337394971801
172,801.0,122.54232989967457
173,801.1,120.7415012407669
