,DEPT,Pred_DTC
0,654.101,118.89167279061587
1,654.253,118.87578558617278
2,654.406,121.88374598327226
3,654.558,121.75959591286298
4,654.71,120.41226203804221
5,654.863,120.45592209142158
6,655.015,121.57464644432294
7,655.168,122.02521023198581
8,655.32,124.55371577532712
9,655.472,122.43998913844139
10,655.625,122.78109000717635
11,655.7769999999999,122.11095691438699
12,655.93,122.11387655922185
13,656.082,122.06038718338164
14,656.2339999999999,122.06038718338164
15,656.387,122.08975371277455
16,656.539,122.26069271510379
17,656.692,122.35747108876956
18,656.8439999999999,122.1403234437799
19,656.9960000000001,122.01066580214268
20,657.1489999999999,122.08975371277455
21,657.301,122.08975371277455
22,657.454,121.64334850216129
23,657.6060000000001,121.64334850216129
24,657.758,121.5185344471304
25,657.9110000000001,121.59781083745858
26,658.063,121.72262489248946
27,658.216,122.06655804374076
28,658.368,122.57849407271596
29,658.52,122.57849407271596
30,658.673,121.74620545759542
31,658.825,121.64654108022098
32,658.9780000000001,121.74125936564903
33,659.13,122.05927387788141
34,659.2819999999999,122.14003513256858
35,659.435,122.24897779533437
36,659.587,122.315707072224
37,659.74,121.24907235321876
38,659.8919999999999,122.83460653271005
39,660.044,122.5322824151158
40,660.197,122.66082044329035
41,660.3489999999999,122.11207642513673
42,660.502,120.90676087619634
43,660.654,121.64525124042247
44,660.806,121.84420527361132
45,660.959,122.34825497602904
46,661.1110000000001,121.10822920433235
47,661.2639999999999,121.69259070553618
48,661.416,122.01103314965637
49,661.568,122.14609811906585
50,661.721,121.95262469935551
51,661.873,123.06871017940978
52,662.0260000000001,123.39867453906865
53,662.178,122.53667718088009
54,662.33,122.53667718088009
55,662.4830000000001,122.68973361245381
56,662.635,122.81939125409103
57,662.788,123.3565443805831
58,662.94,122.83563021246088
59,663.092,122.63851785953729
60,663.245,122.48555967091603
61,663.3969999999999,122.60086281642944
62,663.55,122.41926628880483
63,663.702,122.58328223863907
64,663.8539999999999,122.59247790741922
65,664.007,122.03066006044261
66,664.159,122.09267295057715
67,664.312,122.81351022195086
68,664.4639999999999,122.99081420026133
69,664.6160000000001,123.26019439024499
70,664.7689999999999,123.26019439024499
71,664.921,123.06524294382484
72,665.074,123.03053865209824
73,665.2260000000001,122.79047808492757
74,665.378,122.5960874056075
75,665.5310000000001,122.462820265782
76,665.683,122.2711709598545
77,665.836,120.94161678357436
78,665.988,120.97164314600113
79,666.14,121.08124838385017
80,666.293,120.47540210495364
81,666.445,120.04549077659298
82,666.5980000000001,119.37352340850902
83,666.75,121.44614381373499
84,666.9019999999999,120.53556704690914
85,667.055,120.02895264761821
86,667.207,121.10395690856635
87,667.36,120.31312385035663
88,667.512,120.17985671053113
89,667.664,120.31312385035663
90,667.817,120.8836833059782
91,667.9689999999999,120.84012932900103
92,668.122,120.94681580957541
93,668.2739999999999,120.64589622314918
94,668.426,120.66568317918708
95,668.579,121.20631273155871
96,668.7310000000001,121.32284291814871
97,668.8839999999999,121.1895757783232
98,669.0360000000001,120.79024570628728
99,669.188,120.83379968326444
100,669.341,120.83379968326444
101,669.493,120.96345732490167
102,669.6460000000001,120.35175585521131
103,669.798,120.3751546451478
104,669.95,120.03044890764659
105,670.1030000000001,120.79520680891066
106,670.255,120.51638240955621
107,670.408,118.53749018411361
108,670.56,120.20099940077706
109,670.712,120.89263521413936
110,670.865,120.54483338454747
111,671.0169999999999,120.35577410108623
112,671.17,119.88267222427504
113,671.322,120.7474726307983
