,DEPT,Pred_DTC
0,652.577,117.0339807336043
1,652.729,116.54615108496407
2,652.882,116.30544391053337
3,653.034,116.93139800112192
4,653.186,117.29886666085886
5,653.339,117.310053600424
6,653.491,116.96045432636706
7,653.644,117.01726893571964
8,653.7959999999999,116.6755297014574
9,653.948,116.32871623102062
10,654.101,116.06111232238302
11,654.253,116.50915794327966
12,654.406,116.95806654762808
13,654.558,116.8066545398687
14,654.71,117.19525755014627
15,654.863,117.23351114586148
16,655.015,117.8008355106104
17,655.168,117.49177695452056
18,655.32,117.66976891533551
19,655.472,117.95860445710173
20,655.625,118.11597515706339
21,655.7769999999999,117.90953594182162
22,655.93,117.18803137685356
23,656.082,116.91749089012305
24,656.2339999999999,117.03700634074451
25,656.387,117.15499000163632
26,656.539,117.6358680976806
27,656.692,117.81425624433359
28,656.8439999999999,117.43544521889083
29,656.9960000000001,116.34508978853441
30,657.1489999999999,116.40353901985765
31,657.301,116.94007309689869
32,657.454,117.21652920609526
33,657.6060000000001,117.56187196777341
34,657.758,118.13134760839276
35,657.9110000000001,118.60863321176035
36,658.063,117.59065927160378
37,658.216,116.45164611529128
38,658.368,116.1822722232285
39,658.52,117.09081578069993
40,658.673,117.1412756095317
41,658.825,117.32070394472748
42,658.9780000000001,117.22705721674052
43,659.13,117.29499267295645
44,659.2819999999999,117.44298459411652
45,659.435,117.63959464225894
46,659.587,118.11579420809636
47,659.74,118.07567467680332
48,659.8919999999999,117.7249912441938
49,660.044,117.48603330009868
50,660.197,116.43147827303898
51,660.3489999999999,115.03647923199557
52,660.502,114.82693343042936
53,660.654,115.43609107177392
54,660.806,116.81424030678821
55,660.959,117.41440274108828
56,661.1110000000001,117.78152784602952
57,661.2639999999999,118.32954327852613
58,661.416,118.30855088035011
59,661.568,117.41930110558255
60,661.721,116.40802677092947
61,661.873,115.80918494617114
62,662.0260000000001,116.01438877824341
63,662.178,116.2620267242913
64,662.33,116.49036633626562
65,662.4830000000001,116.18759956415272
66,662.635,115.55089945934412
67,662.788,115.55810472390161
68,662.94,115.52829004678628
69,663.092,116.23390539865281
70,663.245,117.12054620925059
71,663.3969999999999,117.35817533468659
72,663.55,116.62812833761276
73,663.702,115.59082473807962
74,663.8539999999999,115.34134356698667
75,664.007,116.10859782954691
76,664.159,116.17696972322969
77,664.312,116.47655514542362
78,664.4639999999999,116.47746433403381
79,664.6160000000001,116.39560593947357
80,664.7689999999999,116.11546421375468
81,664.921,116.33470503943403
82,665.074,116.43236608857714
83,665.2260000000001,116.11530620232949
84,665.378,115.69706674346583
85,665.5310000000001,114.91993673322443
86,665.683,115.05508369352629
87,665.836,115.27133163460982
88,665.988,116.25593247267483
89,666.14,116.77454295252147
90,666.293,116.20660043610701
91,666.445,115.62770111865441
92,666.5980000000001,115.07819110503397
93,666.75,114.75595379041064
94,666.9019999999999,114.84094761685668
95,667.055,115.24879905260278
96,667.207,115.85425907722001
97,667.36,115.75404372283973
98,667.512,115.10498067818963
99,667.664,114.71628160658247
100,667.817,114.05967264411336
101,667.9689999999999,113.6394679342888
102,668.122,113.46801103415424
103,668.2739999999999,113.30898679240264
104,668.426,113.72654032035993
105,668.579,114.20497073159464
106,668.7310000000001,114.2929391775624
107,668.8839999999999,114.08253240514222
108,669.0360000000001,113.42571115221105
109,669.188,113.60218435076499
110,669.341,113.42216798389993
111,669.493,113.04232055871788
112,669.6460000000001,112.88164995440064
113,669.798,112.79094022269373
114,669.95,113.269227685917
115,670.1030000000001,113.8232255326493
116,670.255,114.29030293728252
117,670.408,114.1878015409639
118,670.56,113.73900026591983
119,670.712,113.41079986669595
120,670.865,112.9991182227447
121,671.0169999999999,111.89245710754358
122,671.17,111.27277403807688
123,671.322,110.35582575242134
124,671.4739999999999,110.44370346117825
125,671.627,110.78694844872601
126,671.779,111.84253394050032
127,671.932,113.03288820176783
128,672.084,113.95681145721241
129,672.2360000000001,113.74286255255137
130,672.3889999999999,113.37773505914546
131,672.541,112.54143556193071
132,672.694,111.77335763566575
133,672.846,111.41579239539641
134,672.998,111.56479036595977
135,673.1510000000001,112.21133560910494
136,673.303,112.43141442941857
137,673.456,112.52876230846093
138,673.6080000000001,113.02345513938167
139,673.76,113.2604308197935
140,673.913,113.19941623133477
141,674.065,113.13131320715718
142,674.2180000000001,113.44211676690841
143,674.37,113.20360624719461
144,674.5219999999999,112.96309578538418
145,674.675,113.25340120950736
146,674.827,114.24180103558845
147,674.98,115.19906254788575
148,675.132,115.41721213757211
149,675.284,115.65619300031219
150,675.437,115.65528912866111
151,675.5889999999999,114.47236676240286
152,675.742,113.19499688944353
153,675.8939999999999,112.65515454352689
154,676.046,112.77327178859991
155,676.199,112.62308357058635
156,676.3510000000001,111.99174866661326
157,676.5039999999999,111.55557163623925
158,676.6560000000001,111.21489890516872
159,676.808,111.48467045882285
160,676.961,111.51115175488775
161,677.113,111.44984412652599
162,677.2660000000001,110.64099155868888
163,677.418,110.31037997826687
164,677.57,110.53601892325312
165,677.7230000000001,110.42658741168884
166,677.875,110.42638908256242
167,678.028,109.9566663326668
168,678.18,108.96190968407393
169,678.332,107.30156367459651
170,678.485,104.31576015621076
171,678.637,101.0791363949593
172,678.79,98.47147945335905
173,678.942,96.80574871307579
174,679.0939999999999,96.20757220240648
175,679.247,95.13488960850628
176,679.3989999999999,94.13119536670393
177,679.552,92.64823639224758
178,679.704,91.46386685389476
179,679.8560000000001,90.47717018872041
180,680.0089999999999,91.21024447248655
181,680.1610000000001,92.22341255397805
182,680.314,94.26236379624419
183,680.466,93.63909031732109
184,680.618,91.53842766235192
185,680.7710000000001,89.72092644107951
186,680.923,90.39892858358945
187,681.076,92.81809249619221
188,681.2280000000001,94.36975030134124
189,681.38,94.23487902835123
190,681.533,93.21784512889948
191,681.685,92.33334595507142
192,681.8380000000001,92.60743034297019
193,681.99,93.14162208520361
194,682.1419999999999,96.04625860018044
195,682.295,101.30879968593123
196,682.447,106.99928042243488
197,682.6,110.33453152031711
198,682.752,111.41796203569697
199,682.904,111.40797911118676
200,683.057,111.10975489031375
201,683.209,111.24845189513456
202,683.362,112.48164646857296
203,683.5139999999999,113.94434742495633
204,683.666,114.74189153112155
205,683.819,114.81041726506206
206,683.971,114.6714874551551
207,684.1239999999999,114.86976337208202
208,684.2760000000001,115.19651388960898
209,684.428,115.55450035709978
210,684.581,115.73282296626004
211,684.7330000000001,115.40237529040706
212,684.8860000000001,114.64296109693112
213,685.038,114.54333458451262
214,685.19,115.04109206046095
215,685.3430000000001,115.75521017014819
216,685.495,116.35305572824137
217,685.648,116.5323591179959
218,685.8,115.81598786504227
219,685.952,114.60155648734218
220,686.105,113.48792818402626
221,686.257,112.77101206639179
222,686.41,112.04433621599975
223,686.562,111.99384687194731
224,686.7139999999999,112.20083330885882
225,686.867,112.39116061135974
226,687.0189999999999,112.0234187046606
227,687.172,111.87378851737154
228,687.324,112.12167716740092
229,687.4760000000001,112.94988472787429
230,687.6289999999999,113.55643890121544
231,687.7810000000001,113.71413766686382
232,687.934,113.12864373969097
233,688.086,111.7837696478247
234,688.238,110.29631547456228
235,688.3910000000001,109.19541174973443
236,688.543,108.4885716932177
237,688.696,109.19013935132332
238,688.8480000000001,110.25523446098384
239,689.0,111.32734014354182
240,689.153,112.31964467652472
241,689.305,112.45496733188793
242,689.4580000000001,112.71821811625816
243,689.61,112.33754864534126
244,689.762,112.29520403708514
245,689.915,114.68580003219526
246,690.067,118.48370554252438
247,690.22,121.82815997194658
248,690.372,123.90027860711334
249,690.5239999999999,124.72792505327334
250,690.677,124.19164168692552
251,690.829,123.52570132760079
252,690.982,122.47182292939596
253,691.1339999999999,122.52007975354363
254,691.2860000000001,121.93930766890693
255,691.439,121.55265924291268
256,691.591,121.7070252234837
257,691.7439999999999,121.78383078380836
258,691.8960000000001,122.48620524166597
259,692.048,122.407331630638
260,692.201,123.01743919916228
261,692.3530000000001,123.33660445716353
262,692.5060000000001,123.3224143813278
263,692.658,122.01242758614927
264,692.81,120.99510049831053
265,692.9630000000001,121.1238254258196
266,693.115,123.12283316512776
267,693.268,125.23439143298091
268,693.42,126.14843648011367
269,693.572,126.253441512639
270,693.725,125.81780545501638
271,693.877,125.34537442385357
272,694.03,124.9843350318875
273,694.182,125.2213358713903
274,694.334,125.99552262261065
275,694.487,126.26126585019819
276,694.6389999999999,125.81001027512895
277,694.7919999999999,124.923606257421
278,694.944,124.13842136284183
279,695.096,124.08448225649937
280,695.2489999999999,123.65174499689016
281,695.4010000000001,125.01113398814934
282,695.554,125.30912730858472
283,695.706,125.29762207617551
284,695.8580000000001,125.82078776996372
285,696.0110000000001,125.07553324177064
286,696.163,124.85273525229053
287,696.316,124.66633271842551
288,696.4680000000001,124.8728193460293
289,696.62,124.5584342399003
290,696.773,124.33438006947782
291,696.925,123.94017596438934
292,697.078,123.53600143147108
293,697.23,123.16353893448624
294,697.382,123.15249868917113
295,697.535,123.46856223419434
296,697.687,123.43624298647757
297,697.84,123.3966284210189
298,697.992,123.5878906847081
299,698.1439999999999,124.24768975622604
300,698.297,124.42142634429513
301,698.449,125.02555176735677
302,698.602,124.75449097249754
303,698.7539999999999,125.25507312891102
304,698.9060000000001,125.49629921469153
305,699.059,125.91424339398955
306,699.211,125.71707588845408
307,699.3639999999999,125.53118929600416
308,699.5160000000001,125.77292969311097
309,699.668,125.62106680412961
310,699.821,125.63936171294824
311,699.9730000000001,124.87438209580083
312,700.1260000000001,124.50996136043202
313,700.278,124.17434603502201
314,700.43,123.76971828677341
315,700.5830000000001,122.32703398800379
316,700.735,120.68737168402203
317,700.888,120.58597233441705
318,701.04,121.44349519130486
319,701.192,122.45107058150069
320,701.345,122.42115196466565
321,701.497,122.1221194848518
322,701.65,122.83631254331357
323,701.802,124.18699704098339
324,701.954,125.21123035003575
325,702.107,124.16265897320957
326,702.2589999999999,123.29292506365698
327,702.4119999999999,122.45354024258646
328,702.564,122.43613360992202
329,702.716,122.731298603672
330,702.8689999999999,122.66896704277912
331,703.0210000000001,122.66826024787386
332,703.174,122.47252522917694
333,703.326,122.16659709683836
334,703.4780000000001,121.74685359976075
335,703.6310000000001,121.13777532192131
336,703.783,121.28688258415693
337,703.936,121.11200617920133
338,704.0880000000001,121.05120132975102
339,704.24,121.40019224949171
340,704.393,121.38805594164558
341,704.545,121.25492539671478
342,704.698,120.08734620975602
343,704.85,118.89235119007068
344,705.002,118.51647762180889
345,705.155,119.21377955962578
346,705.307,119.35108612616557
347,705.46,119.64299039237574
348,705.612,119.53267757512302
349,705.7639999999999,119.88437588189976
350,705.9169999999999,119.9761130384766
351,706.069,120.09803095248895
352,706.222,120.3374117770363
353,706.3739999999999,121.40495663574268
354,706.5260000000001,122.75861713554025
355,706.679,123.98407545165355
356,706.831,125.10764407073083
357,706.9839999999999,123.16336564264361
358,707.1360000000001,115.00789577133062
359,707.288,102.74696661297179
360,707.441,96.0389354422777
361,707.5930000000001,100.63420213658762
362,707.7460000000001,110.9063777800603
363,707.898,118.92905270301344
364,708.05,122.08224002789063
365,708.203,122.37898193655181
366,708.355,121.51515621445444
367,708.508,120.95866706735882
368,708.66,120.67754057067194
369,708.812,122.26705794442358
370,708.965,123.07554625090543
371,709.117,123.43269161876776
372,709.27,121.91029545097453
373,709.422,120.88118918066291
374,709.574,120.52776511331746
375,709.727,120.73905642700282
376,709.8789999999999,121.19434279048818
377,710.0319999999999,121.2726222959048
378,710.184,122.41664774346637
379,710.336,121.62522088077742
380,710.4889999999999,120.5733582691658
381,710.6410000000001,120.01595509257962
382,710.794,120.35631562519214
383,710.946,120.2725519675754
384,711.0980000000001,118.36045396059737
385,711.2510000000001,116.50833974594215
386,711.403,114.94526558780797
387,711.556,114.13847631423423
388,711.7080000000001,113.01175288321343
389,711.86,112.20200102000669
390,712.013,111.99053136955393
391,712.165,111.33266938942683
392,712.318,110.10646908938676
393,712.47,108.85159355624839
394,712.622,108.25407851846265
395,712.775,107.98307683164441
396,712.927,108.34023714470783
397,713.08,109.23520097088422
398,713.232,110.0109753459235
399,713.3839999999999,109.98112109273774
400,713.5369999999999,109.81655284055446
401,713.689,109.9122730069856
402,713.842,111.01959972663323
403,713.9939999999999,111.4951659881315
404,714.1460000000001,111.13654127494223
405,714.299,110.38944470360687
