,DEPT,Pred_DTC
0,652.577,121.4271
1,652.729,121.338
2,652.882,121.157
3,653.034,121.4719
4,653.186,121.51299999999999
5,653.339,121.4733
6,653.491,121.4733
7,653.644,120.35419999999999
8,653.7959999999999,120.5923
9,653.948,121.0261
10,654.101,121.2123
11,654.253,120.9369
12,654.406,120.981
13,654.558,120.7059
14,654.71,120.99629999999999
15,654.863,120.8087
16,655.015,121.1629
17,655.168,121.1629
18,655.32,121.0519
19,655.472,120.88759999999999
20,655.625,120.75699999999999
21,655.7769999999999,117.31380000000001
22,655.93,120.99860000000001
23,656.082,120.5375
24,656.2339999999999,120.3625
25,656.387,120.82360000000001
26,656.539,120.8548
27,656.692,121.5146
28,656.8439999999999,121.1645
29,656.9960000000001,120.92460000000001
30,657.1489999999999,121.2257
31,657.301,120.99860000000001
32,657.454,121.17360000000001
33,657.6060000000001,121.76519999999998
34,657.758,121.17360000000001
35,657.9110000000001,121.3282
36,658.063,119.1369
37,658.216,120.527
38,658.368,121.1641
39,658.52,120.82360000000001
40,658.673,120.82360000000001
41,658.825,120.82360000000001
42,658.9780000000001,121.22949999999999
43,659.13,121.48599999999999
44,659.2819999999999,121.79639999999999
45,659.435,120.99860000000001
46,659.587,118.89849999999998
47,659.74,121.17759999999998
48,659.8919999999999,120.83790000000002
49,660.044,121.1424
50,660.197,120.4914
51,660.3489999999999,120.6385
52,660.502,120.81680000000001
53,660.654,120.6641
54,660.806,122.03139999999999
55,660.959,121.68029999999999
56,661.1110000000001,122.13039999999998
57,661.2639999999999,121.96309999999998
58,661.416,121.6215
59,661.568,121.17139999999999
60,661.721,121.5531
61,661.873,122.0521
62,662.0260000000001,121.4469
63,662.178,121.27940000000001
64,662.33,120.7823
65,662.4830000000001,120.69660000000002
66,662.635,121.43410000000002
67,662.788,120.73760000000001
68,662.94,120.42289999999998
69,663.092,120.929
70,663.245,120.75699999999999
71,663.3969999999999,120.85709999999999
72,663.55,121.17369999999998
73,663.702,121.13969999999999
74,663.8539999999999,119.09419999999997
75,664.007,119.5003
76,664.159,119.69649999999999
77,664.312,119.5192
78,664.4639999999999,120.77799999999999
79,664.6160000000001,120.98589999999999
80,664.7689999999999,121.46019999999999
81,664.921,121.26019999999998
82,665.074,121.0506
83,665.2260000000001,120.28099999999999
84,665.378,119.11780000000002
85,665.5310000000001,120.2233
86,665.683,120.0103
87,665.836,120.8835
88,665.988,120.9884
89,666.14,121.00349999999999
90,666.293,120.77649999999998
91,666.445,119.64770000000001
92,666.5980000000001,121.2175
93,666.75,121.29249999999999
94,666.9019999999999,121.77540000000002
95,667.055,121.354
96,667.207,117.91659999999999
97,667.36,121.7156
98,667.512,121.7411
99,667.664,121.5779
100,667.817,120.1063
101,667.9689999999999,120.5699
102,668.122,120.3199
103,668.2739999999999,120.9949
104,668.426,121.3629
105,668.579,121.1615
106,668.7310000000001,121.1615
107,668.8839999999999,120.9133
108,669.0360000000001,120.7467
109,669.188,120.14670000000001
110,669.341,119.79109999999999
111,669.493,118.8451
112,669.6460000000001,119.0201
113,669.798,119.2221
114,669.95,120.5907
115,670.1030000000001,117.0652
116,670.255,120.2191
117,670.408,120.09349999999999
118,670.56,119.80939999999998
119,670.712,119.62549999999999
120,670.865,120.04119999999998
121,671.0169999999999,118.585
122,671.17,117.0327
123,671.322,114.62979999999997
124,671.4739999999999,115.5877
125,671.627,116.38549999999998
126,671.779,118.12219999999999
127,671.932,121.10150000000002
128,672.084,120.52329999999999
129,672.2360000000001,119.32860000000001
130,672.3889999999999,119.0293
131,672.541,119.2431
132,672.694,118.60730000000001
133,672.846,115.6368
134,672.998,118.21440000000003
135,673.1510000000001,119.50019999999999
136,673.303,119.39259999999999
137,673.456,119.28899999999999
138,673.6080000000001,120.85889999999999
139,673.76,119.7689
140,673.913,120.07030000000002
141,674.065,120.8837
142,674.2180000000001,120.9589
143,674.37,120.92069999999998
144,674.5219999999999,119.7275
145,674.675,118.28869999999999
146,674.827,120.9834
147,674.98,120.83100000000002
148,675.132,120.7429
149,675.284,120.926
150,675.437,120.3894
151,675.5889999999999,120.38249999999998
152,675.742,120.50120000000001
153,675.8939999999999,119.6394
154,676.046,118.3205
155,676.199,119.28899999999999
156,676.3510000000001,118.5721
157,676.5039999999999,116.73479999999999
158,676.6560000000001,115.92909999999999
159,676.808,115.99759999999999
160,676.961,114.92170000000002
161,677.113,114.07099999999998
162,677.2660000000001,111.45589999999997
163,677.418,111.05080000000001
164,677.57,115.5491
165,677.7230000000001,113.5798
166,677.875,114.48330000000001
167,678.028,114.0569
168,678.18,110.57629999999999
169,678.332,104.48769999999999
170,678.485,100.5304
171,678.637,95.3831
172,678.79,84.0094
173,678.942,78.46130000000001
174,679.0939999999999,82.34570000000001
175,679.247,79.67729999999999
176,679.3989999999999,78.27470000000001
177,679.552,79.15889999999999
178,679.704,75.0692
